id	sentiment	review
9086_3	0	"I was aware of Rohmer's admiration for the late works of the ones he considered like great cineasts, and that normal spectators generally considered as artistic failures (as Renoir's or Chaplin's very last movies ; yes, the \politique des auteurs\"" also has its dark side). But with \""Les amours d'Astrée et de Céladon\"", it's as if Rohmer himself wanted, for what may be his last movie, to perpetuate this tradition of great directors, who made a last senile movie, by adapting Urfé's \""L'astrée\"", with ridiculous aesthetic codes, witch just look like a parody of Rosselini's last movies (the ones he made for TV from Descartes or Marx's lives).<br /><br />In his version of \""Perceval\"", Rohmer refused to film real landscapes in order to give a re-transcription of what may have been a middle age classical representation of things. The director apparently changed his mind when the XVII century is involved, and films actors, dressed like 1600's peasants reciting their antic text surrounded by contemporary trees and landscapes. But the all thing looks even more ridiculous than Luchini and its fake trees. It's not that the story itself is stupid, but the way Rohmer mixes naturalism with artifices seems so childish and amateurism that it rapidly becomes involuntarily funny (and I'm not even talking about the irritating pronunciation of the actors, the annoying and sad humorist tries by Rodolphe Pauly, the ridiculous soft-erotic tone, the poor musical tentatives, or the strange fascination for trasvestisment!).<br /><br />The radical aesthetic of the film ultimately makes it looks like a joke, which mixes a soft-erotic movie made for TV with theological scholastic discussions (sic !). At the beginning of the movie, Rohmer teaches us that the original french region of the story is now disfigured by modernity, and that's why he had to film \""L'Astrée\"" in other parts of the country. However, I'm sure the movie would have look more modern and interesting, if Rohmer would have actually still filmed the same story in a modern area with same narrative codes and artistically decisions. This film may interest a few historians, but most of the cinephiles may laugh at this last and sad Rohmer's movie."""
7678_3	0	"This is a badly made, poor remake of Bimalda's classic Parineeta. The story is based on Sarat Chandra's book of the same name and it is a distortion of the original. Well one can appreciate some degree of creativity but not sham creativity. The acting by everyone is affected and the entire movie is a sham. Shekar's father's choice of words in abusing Lolita ( Balan ) sounds cheap and morbid and destroys the spirit of the original story. Again the scene where Shekhar ( Saif ) slaps Lolita is quite out of place with the flow of the movie and the characters, is quite jarring to the senses, and could have been easily avoided. Similarly the sex scene between Saif and Balan is quite unbecoming the movie and a cheap gimmick to attract the audience. When a creative work is not faithful to the original and destroys it's spirit, the work falls apart. The song \piyu bole\"" is quite OK. Another silver lining in the dark cloud of this movie is the scene where Saif stands up for himself and rebels against his father. This is a positive departure from the original and deserves credit. On these counts this movie deserves 3 stars. The song and dance by Rekha smacks of artifice and it is a put on. The song is tuneful but I remember having heard it somewhere before and if Iam not mistaken the tune appears to have been plagiarized. <br /><br />Well, agreed the times have changed from then to now. But then this movie is not even reflective of the modern times.<br /><br />This is what happens when the modern Bollywood film makers get increasingly obsessed with impressing the NRIs and grabbing the lucrative NRI entertainment market. Such movies end up neither belonging to India nor to any other part of the world."""
2601_3	0	"I have just watched the movie for the first time. I wanted to watch it as I like Drew Barrymore and wanted to see one of her early movies. <br /><br />The movie is about a girl (played by young and beautiful Drew Barrymore), who moves from NYC to LA in order to get over her recently troubled loss. Short after moving to a guy who falls in love with her, it becomes obvious that she has an evil twin=doppelganger, who haunts her.<br /><br />The movie is quite poor and lousy. Both the dialogs and the acting make the film not really worth seeing it. Summing up it is just something for the fans of Drew Barrymore."
3162_1	0	"i didn't even bother finishing the movie because i was so bored i thought i was going to pass out i was watching it in the movie theaters and me and my friends just got tired so we got up and left to another movie if i ever have to sit through 2 min. of that movie again i think I'm going to shoot myself...and i do know the whole entire movie because my friend told me what happened at the end and i wasn't surprised at all i mean who didn't know she was going to do the right thing and let him be happy i mean for real you would have to be a complete idiot not to know that. i know i didn't miss anything and if somebody ask's me to see that movie i would say \over my dead body\""."""
3883_1	0	"No, just kidding. It was God-awful.<br /><br />I was watching my local Sci-fi station last night, which plays movies, every night, within a monthly theme. This month it's \Space Turkeys, Or: How I Learned To Stop Worrying And Love The Bombs\"". Movies so bad, they should never have been made. This was a good selection.<br /><br />Everything about this movie is thoroughly horrible with two exceptions, the gore make-up (which showed potential) and the editing (which slightly out did the rest of the movie, in terms of being horrible). The acting is horrible all around, the dialog is horrible, the script, the direction. It's not a good movie.<br /><br />It consists of two forms of special effects, gore and stock footage of space. I'll focus on the gore. Watching this movie, I thought to myself, \""What WAS the motivation behind the making of this movie?\"" People like making stuff, sure, but I was hesitant to think anything good could have come of it for anyone involved. I came to the conclusion that this movie was made as a means to increase the Make-up Effects guy's Demo Reel. He (Rick Baker) actually went on to a pretty nice career, he's worked on STAR WARS (1977), KING KONG (1976), MEN IN BLACK (1996), and even THE INCREDIBLE SHRINKING WOMAN (1981), plus a number of other notable flicks. Other than that, I can't say I've ever actually SEEN a real, live melting man - incredible, or otherwise - but I'd have to say this seemed to be a fair representation of one.<br /><br />Now, when I think of bad editing, I usually think of maybe a scene where someone's talking on the phone and then, in the middle of the scene, the phone jumps down to his shoulder, or something to that effect. This movie really serves to highlighted the fact that bad editing can take many forms. Specifically, over-long and utterly useless scenes. Just about every scene dragged on longer than it should have, from a little bit of dead air to that crazy-long screaming scene with Cleaver Girl. And that severed head in the river, the head gets thrown into a river (in slow motion), the movie carries on for a couple minutes, and then we cut back to the floating head and watch it fall down a waterfall. While I'm sure they were all very proud of their severed head, WHAT THE HELL??<br /><br />Lastly, I'll mention the running fat lady/slow motion scene right near the beginning. The jerky slow motion tells me that they didn't shoot the scene in slow motion originally but later decided that it \""wasn't working like that\"" and then slowed it down. Oy vey. In any event, if you should ever see another movie in which a hysterical fat woman runs down a hall and then directly through a closed, glass door - all in slow motion, mind you - remember THE INCREDIBLE MELTING MAN, for *this* is where it all started.<br /><br />Movies like this are best viewed at home with a bunch of friends. This one's a little slow most of the time but that's just all the more time to come up with your own one-liners. It's not the worst of the worst but it's pretty freaking bad."""
5801_1	0	"Ivan (Valeri Nikolayev) is a bitter, cynical journalist who investigates the unexplained. He travels to this small town where it's said that a witch (Ita Ever) is terrorizing the community.<br /><br />His car stalls and he takes refuge in a small building, and meets a beautiful, mysterious girl. Suddenly she turns into a demon and he kills her, and the town is wondering who murdered this woman...who I guess was the witch but I am not entirely sure. Ivan is now being pursued by her spirit, or something, and he has to have faith, or something, to beat it.<br /><br />I really hate Christian films. They are usually filled with lame actors, stupid storyline and minimal effects. Not to mention that this isn't just a Christian film...but a foreign one as well. The voice-over actor for Ivan made the movie more comical than terrorizing, because it is so high pitched and whiny. You won't miss much by missing out on this film."
6873_10	1	"best movie ever!!!!! this movie broke my ribs just by the force of laughter, but it was well worth it. i don't intend to do a summary of this excellent movie, just go see it if you have the chance. i think you will either love it, or hate it. that's the qualities of a real cult movie."
5929_2	0	"The people who are praising this film are the real disappointments -- I am hoping at least that Leonard will see some good $$ out of this, as his life savings were embezzled away by a manager a couple of years ago and he's over 70 now. But this film is simply terrible. At the beginning Leonard himself says he is not sentimental about his past, and then for the next hour and a half the film emphasizes all the worst sentimental elements of Leonard's songs. It is so bloody PRECIOUS with its endless close-ups of over emoting singers. Cohen's interview is all done in lo-fi video closeups and I so wanted to see a medium or a long shot of his whole body! I couldn't care less about the comments of the performers, especially those overblown ego boys Edge and Bono. None of the performers in this film have done even one song as good as Leonard's own music and if you are thinking about seeing this and you have any doubts at all, heed them. This would be an acceptable PBS special, maybe, for a one time showing. But I will even hesitate at getting a DVD of this. When the film finally shows Leonard semi-performing \Tower of Song\"" it's ruined by Bono taking a verse. Even the occasional good performances (Antony, Rufus' first number, Martha's The Traitor) are spoiled by the context of the rest of this turgid blabla. Forget this one, and go buy Leonard's most recent album if you want to pay tribute to him."""
6059_10	1	"This is an excellent documentary, packed with racing action beautiful pictures and a great story. The IMAX Cameras give you a very wide perspective, as a DVD movie it is perfect. Your hear every speaker working almost all the time, The film is not speeded up and just gives you the natural feel of 230mph. Of course there are some sound effects added but i think they are good, they give a depth to the driving scenes..."
219_8	1	"Simon's carefully written dialogues are truly electrified by Matthau and Burns. You can literally hear the script crackle. There are few movies out there that can develop such a relationship between the actors and the script. For example, the famed reunion scene could have been a lot duller with less-quality actors involved. Matthau seems to had been born to play Willie Clark (of course, Oscar moreso in the Odd Couple), and with all of the little idiosyncracies and mannerisms that Matthau crams into the character (the line where he is arguing that he is with it since he lives in the city whereas Lewis lives in the country that Lewis is \out of touch\"" is the quintessential example of this) make this one of the best performances I've ever seen of any actor in any role, be it comedic or drama or whatever else. Period. Matthau and Burns work excellently together; the contrast they portray accentuates Simon's superb knack at creating comedic conflict. This movie is simply one of the ultimate \""must-sees\"" and does demand a rightful prestigious place in the pages of film history."""
932_10	1	"*********Ten out of Ten Stars********* <br /><br />It's hard to believe this was a made for television movie. Just the phrase, \made of TV\"", makes me shudder. The production values for made for TV movies are almost always remarkably lower than production values for professional movie studios. That being said, this version of the \""Christmas Carol\"" should have been released in theaters, because it IS that good. It's my personal favorite of all the \""Christmas Carol\"" movies because every aspect of this production are of the highest quality. Yes, there are some minor on screen glitches with two of the ghosts that visit Scrooge, but there isn't a movie in existence that doesn't have at least a couple of mistakes.<br /><br />Scott turns in a stellar performance as Scrooge, he's a pleasure to watch. In fact, I can't think of one performance in this film that shouldn't be applauded. The costuming, location shooting, and winter backdrop are mesmerizing. The musical score is endearing and heart warming. Add to that, solid directing, flawless cinematography, and faithful scripting; we have here what will one day be considered a holiday classic. It really hasn't been around long enough to be a classic, but mark my words, one day soon it will be. This film has turned into a yearly Christmas tradition in my home because it embodies the true meaning behind Christmas: Love, selflessness, and giving. In as selfish, greedy world, my family and I can lose ourselves in \""The Christmas Carol\"", starring George C. Scott."""
5159_10	1	"This is certainly one of my all time fav episodes of Trek. There is just so much going on in this one film that its crazy cool. First the guys beam down to an alien planet thats about to explode. They meet a freaky librarian type dude (very well played). Then Kirk manages to get himself transported back to what is very much like 16th century earth. McCoy and Spock try to follow but instead nearly freeze to death on the frozen version of the alien world 100,000 years in the past. Kirk manages to get himself locked up and charged with witchcraft while Spock enjoys some amok time with a sexy cavegirl who was vanquished to the this frozen, awful world by some bad guy.<br /><br />Spock decides hes happy where hes at and gives McCoy a royal assestment whuppin' when the doc suggests they need to look for a way out. Anyhow,they all finally escape, leaving the poor cavegirl behind. It takes a ton of convincing before Spock finally gives in and leaves. You can literally taste the sadness at the end. Leaving the cavegirl all alone in her frozen wasteland just seems cruel and is really touching. Spock must have been out of his vulkin' mind to leave behind his greatest hope for love and being human. Albeit, in a not so nice neighborhood!<br /><br />Anyway, you just get so much bang for your buck with this episode....A love story, the Salem witch trials, Spock as a human, the desperation of being left in total isolation...abandoned, and three entirely different settings on the alien planet. Its amazing they managed to jam all this into one fifty minute film. This one is a classic, don't miss it....I want it on DVD fer shure vulcans!!!!!!"
11213_7	1	"This second film is just as interesting as the previous one except that there is no suspense. We know what he is going to do and what is going to happen before it is even hinted at on the screen. Then the pleasure comes only from the way the various tricks happen and the succession of them. We know there will be dynamite in the car, that he will lose a wheel, that the car will have a crash, just to speak of the car. And that is what happens. Now the details and the particulars are for you to discover them in the film. That he may be baited by some dumb woman is obvious and has to come but we know that he has already seen through her and that he knows he is being dragged into a trap. Now, how is he going to get out of it? That's what you must discover by yourself. And don't worry he will get the main trafficker but how is another story. A speed boat is no match to our busy beaver on the river. We also know when he is going to be wounded. They did not know what bullet-proof jackets were in those days. It's true recently it was discovered that some GIs did not have that kind of equipment in Iraq. But what is the meaning of such a film? This insistence on hunting the traffickers and this blindness that does not see that it is the prohibition that creates the problem. But the film is a constant and perfect illustration that there is no value what so ever that can stand in the way of this moralistic crusade against the forces of evil. Why not simply legalize these goods so that they can be properly observed and under surveillance? When something is not illegal or pushed out of the way it is all the less fun to use them, to do them. It is the forbidden or the restricted that is attractive.<br /><br />Dr Jacques COULARDEAU, University Paris Dauphine, University Paris 1 Pantheon Sorbonne & University Versailles Saint Quentin en Yvelines"
6738_1	0	"There have been so many many films based on the same theme. single cute girl needs handsome boy to impress ex, pays him and then (guess what?) she falls in love with him, there's a bit of fumbling followed by a row before everyone makes up before the happy ending......this has been done many times.<br /><br />The thing is I knew this before starting to watch. But, despite this, I was still looking forward to it. In the right hands, with a good cast and a bright script it can still be a pleasant way to pass a couple of hours.<br /><br />this was none of these.<br /><br />this was dire.<br /><br />A female lead lacking in charm or wit who totally failed to light even the slightest spark in me. I truly did not care if she \got her man\"" or remained single and unhappy.<br /><br />A male lead who, after a few of his endless words of wisdom, i wanted to kill. Just to remove that smug look. i had no idea that leading a life of a male whore was the path to all-seeing all-knowing enlightenment.<br /><br />A totally unrealistic film filled with unrealistic characters. none of them seemed to have jobs, all of them had more money than sense, a bridegroom who still goes ahead with his wedding after learning that his bride slept with his best friend....plus \""i would miss you even if we had never met\""!!!!! i could go on but i have just realised that i am wasting even more time on this dross.....I could rant about introducing a character just to have a very cheap laugh at the name \""woody\"" but in truth that was the only remotely humorous thing that happened in the film."""
2436_1	0	"I've seen about 820 movies released between 1931-39, and THE INFORMER is the worst major release I've seen from that time span. Awful, despicable, unpleasant, unhappy, unredeemable saga of a complete Loser. Watch a 1934 B Western instead."
2482_1	0	"(Spoilers galore) This is an absolutely awful film. First of all it has that guy from medium. I guess he's made a career out of playing super doting dads. It was OK the first time he tried to scare his son by pretending to be a monster...but then 10 minutes later they cloyingly did it again! And so it goes, this film moves in excruciating real time. At one point, I started imaging it was days later, until I was reminded that the story line was only at the next day...in the early afternoon still! I'm not really sure who this couple is supposed to be in real life. First of all they are presented as sort of a Manhattan yuppie couple who grew up and had a kid. But they drive an old blue Volvo. Those types stopped driving Volvos decades ago. Today they drive Priuses. But in 2002, I'm sure they still weren't driving Volvos.<br /><br />OK, then there's Wendigo. A \mysterious Indian man\"" gives the boy a little magic Wendigo statue and tells him of its powerful magic. C'mon...are we still doing ancient Indian mysteries. Just to drive it home, they pan across every Indian statue in their tourist trap upstate New York town. American Indians are portrayed in a manner not seen for decades in this film! Oh, and about Wendigo. He is not actually the cause of the horror. He doesn't kill the kid's dad which is the most horrible thing in the film...he's just killed by an ordinary hick with a grudge and a high powered rifle. The Wendigo only comes out late in the film to avenge the guy who killed the dad...oh, but wait, it seemed earlier that Wendigo was kind of mad at the dad, maybe because he killed a deer...so then Wendigo must have been happy that the dad was killed...but...<br /><br />And so it goes...insulting, boring and nonsensical. There is no reason to watch this film at all."""
2402_3	0	"A surprising misfire from the usually reliable Larry Cohen (God Told Me Too, Q, etc.), Full Moon High tries so hard to be funny and fails miserably, even with decent turns by Ed McMahon(!) and Kenneth Mars. Alan Arkin looks embarrassed throughout his performance and son Adam simply looks numb. This makes Teen Wolf look like a comedy classic."
5891_3	0	"This norwegian movie is so crap, the actors can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood..the only actor who did a ok job was Haavard Lilleheie..3/10 If you want a really good norwegian movie watch Buddy, great actors and a feelgood story 9/10"
2518_4	0	"Think a darker version of one of those kid shows such as \Power Rangers\"" and you have this film from 1990, \""Robot Jox\"". A movie where you fight with giant robots, two men enter the arena and whoever comes out their country wins. The robots are huge and look like slightly better versions of the ones from said shows mainly because they are less colorful so while this movie is not good, it isn't all bad to watch. There are as I recall two robot fights in this one, one that ends badly and the final showdown. There is a plot twist part way through as a traitor is revealed, but in the end the plot is nothing that is going to stick with you for any amount of time after the picture is done. The fights themselves look like giant toys on the rampage, but still somewhat fun to watch. This movie would also spawn a couple of other films with similar plot devices such as the giant robots and the tournament. So it is worth checking out once, but probably not more than that."""
8140_10	1	"I first saw this movie on some movie channel (HBO?) some time ago. I was a fan of Public Enemy, NWA and other early rap and had seen CB4 in theaters. Anyway, the promo for it caught my eye, and I wanted to see what it was all about. Well, right off the bat I knew it was going to be good (WARNING!) and I was right. The parody songs alone make this movie worth watching over and over (My Peanuts), but the overall flow and delivery of the movie was great. You've got to love the satire of rap groups (obviously NWA), certain rappers (Eazy E, Flava Flav, Ice Cube), and the humor of the three members of NWH. Who can forget Tone Deaf scratching with his ass? It's too bad this movie didn't get the credit it deserved, as it was overshadowed by CB4 during their releases, but in my opinion is a much better film. If you know and like 90's 'gangster' rap, you'll be watching and laughing with this movie for a long time. If you aren't into or don't like 'rap', you'll enjoy the jokes at the expense of the genre."
444_4	0	"(SPOILERS IN THIS)<br /><br />\Rosenstraße\"" is a movie about heroic women in German Nazi time. But it is way too long, it is not touching and sometimes even boring! There are too many clichés and not enough good acting.<br /><br />The storytelling (storyline) is bad. Like in James Cameron´s Titanic an old woman remembers events of her live. Good, now we´ve got a point of view. Than there is another woman introduced who does the same. Confusing is that they both are recalling events of lifes of other people! Come on! This is a lack of knowledge of basic story telling...How can Riemann know about the fate of the little girl´s mother and her interrogation for example?<br /><br />The scenes are shown in the wrong order and you rarely know when it took place. For example the scene when Riemann is proposing to Fabian. When did that happen? The scene looks like it is set in the Twenties...<br /><br />Riemann´s character is of course a talented pianist, well, she is even a Baroness! Wow. Her brother comes back from the Eastern Front, he has received a \""Ritterkreuz\"" which he is showing in some scenes. So he is a war hero and still a fine man who preserved his conscience. And he gained knowledge of massacres committed by Germans. He even made some photographs! And so it goes, cliché after cliché is piling up and this is why the movie does not work.<br /><br />Basically von Trotta made a chick flick out of something what could have been a decent movie. And in the end it´s all very simple. Riemann finds a way to get Goebbels into bed and - ta da! - everyone is free. Which is not a historical fact but pure imagination despite the \""true story\"" claim at the beginning. Like \""Sass\"" it is vaguely BASED on a true event.<br /><br />It is sad but true, this IS the typical German movie these days. It is bad! Macaulay J. Connor<br /><br />"""
11987_7	1	"Since it has been some years since I reviewed this classic I have decided to go back and review it more in dept, but first some insider notes from a movie critic.<br /><br />This animated series is one of those that I grew up with, it made my childhood joyful, it made it awesome, miss some of this stuff today that we clearly don't see as much as we did back in the days, well on to the review...<br /><br />Talespin, or Luftens Helte which it is called in Denmark is a great animated series, it is much like chip and dale, ducktales and a lot of those old ones, so it has that weird feeling surrounding it, i cannot remember this series as much as I would like to remember it.<br /><br />But in my opinion it was very great, it came with some kind of message, not that wild of a message, however it is one of the old ones so that can be forgiven.<br /><br />Now i don't want to sound old or anything but i feel like time slipped out of my hands with these cartoons, today we see something like Ed Edd and Eddy or anything else weird like that, we have all these new or nearly new shows like Hannah Montana or something like that, yet I feel like that we don't have the same spirit in cartoons or real shows like we did in the early days.<br /><br />Now maybe i am wrong but i feel like time has changed to much, to conclude i would be thrilled to see these series like Talespin being released again to the TV screen instead of all the new ones, give me back my childhood cartoons, give them to the kids i have some day, give them again..."
3255_10	1	"Every scene was put together perfectly.This movie had a wonderful cast and crew. I mean, how can you have a bad movie with Robert Downey Jr. in it,none have and ever will exist. He has the ability to brighten up any movie with his amazing talent.This movie was perfect! I saw this movie sitting all alone on a movie shelf in \Blockbuster\"" and like it was calling out to me,I couldn't resist picking it up and bringing it home with me. You can call me a sappy romantic, but this movie just touched my heart, not to mention made me laugh with pleasure at the same time. Even though it made me cry,I admit, at the end, the whole movie just brightened up my outlook on life thereafter.I suggested to my horror, action, and pure humor movie buff of a brother,who absolutely adored this movie. This is a movie with a good sense of feeling.It could make you laugh out loud, touch your heart, make you fall in love,and enjoy your life.Every time you purposefully walk past this movie, just be aware that you are consciously making the choice to live and feel this inspiring movie.Who knows? What if it could really happen to you?, and keep your mind open to the mystical wonders of life."""
1011_10	1	"I LOVE Jack's jokes like 'The cliché is...' or \Over the top cliché guy, black, oily skin, kinda spooky...\"". He is just hilarious! Daniel's starting to catch up on him to! Good thing Jack's not on the team anymore (in a way) or else it would have been sarcasm mania!!!!I just love all the plots (season 8, a little less, I have to admit), the characters are great, the actors are great, I'm starting to pick up facial expressions (and more) from Jack, Daniel and Teal'c...It just all theoretically possible and exciting...oops! Their I go again!!! Sorry, I'm also starting to pick up traits from Carter, and all of this is driving my parents NUTZ!!!!!!! Well, to conclude, I think it's good for another three seasons or so, especially if they keep on packing the episodes with all this humor, drama, action and so forth!!!!!!!!!!!!!!!!"""
1819_2	0	"I sought out this film for one reason--Al Adamson. He is among the worst directors of all time--right up there with Ed Wood, Jr. and Ray Dennis Steckler and the pantheon of awfulness. However, I was a tad disappointed because although the film was indeed bad, it never approached the levels of awfulness of some of his earlier schlocky movies. Because of that, this film wasn't particularly fun to watch for us bad movie fans.<br /><br />Now I was wary about watching this film, as the title \Naughty Stewardesses\"" makes the film sound like a pornographic film--something I wouldn't be reviewing on IMDb. However, this film appeared to be this at times--particularly the first 10 minutes. But, you could tell that the script underwent many changes, as for much of the film there isn't any titillation at all and towards the end of the movie there is a plot that comes out of no where that is violent and certainly NOT sexy! The result of all this is total confusion.<br /><br />Sadly, none of the many parts are even good. For example, as a porn video, it shows surprisingly little AND it's incomprehensible why they would put a 71 year-old guy in some of the love scenes. Sure, for a 71 year-old Mr. Livingston looked pretty good--but he was still an old man and no one would want to see him getting it on with young nymphet! Then, when the final 20 minutes becomes very violent, as Livingston became a Rambo-like guy! Talk about weird and inappropriate.<br /><br />Overall, there is little to recommend this sad movie. It's not bad enough or sexy enough to care about and the film manages to be rather boring even with such a crazy title like \""Naughty Stewardesses\""."""
10469_10	1	"I remember seeing promos for this show before it appeared back in 1993. I was 8 at the time, and now at the age of 22 it feels weird to have seen this cult show start and end and to look back on it.The 90's all of a sudden seem so far away, what a great decade. Anyway I used to watch MonsterVision all the time, as I am a huge fan of monster flicks and horror films. It was like the 90's version of Chiller Theater. If MST3K can get DVD's why not Joe Bob's show, at least MonsterVision was more interesting and informative. A lot of Joe Bob's comments and info on the films were just hilarious. Most of the movies shown on the show were B or C grade but it showed a lot of A house films as well like the Hammer films from England which are Top notch as well as many with the stop motion majesty of Ray Harryhausen. Many were oddball flicks that you wouldn't see anywhere else like the the Japanese Sci-Fi movies besides of course Godzilla which is familiar to almost everyone and independent movies like Metal Storm and Motel Hell. With the new Decade of film preservation and more independent minded directors, I think MonsterVision would be a good show for IFC to pick up, since they already have a hit with the IFC grind house show. I'm sure this show will be picked up again for nostalgia reasons some day, I guess will have to wait and see. Until then \thats Great Television\""!"""
653_10	1	"\La Maman et la putain\"" is the beautifulest film of all time. And what's most moving about it may be the relation between reality and art the movie deals with, which is directly inspired by Proust's \""A la Recherche du temps perdu\"".<br /><br />Indeed, \""La Maman et la putain\"" and \""In search of lost time\"" apparently tell the same story : the one of the failure of love, which repeats itself endlessly. The first woman's name is always Gilberte, and the second woman appears like a twisted and deformed double of Gilberte : Veronika is like a \""whore Gilberte\"", beautiful like the night, whereas Gilberte was pure, and \""beautiful like the day\"". After the failure of the first love, a second love begins, but this one is like already doomed by the first one. Veronika takes the place of Gilberte, in Alexandre's life and in the movie. She progressively eclipses her, first by time to time, Gilberte's still coming when Alexandre waits for Veronika,then totally. That shows it's the same sad story repeating itself, the same \""unfaithful woman\"", like Alexandre says, who appears endlessly - and unfaithful is for Proust the higher point in love, which makes it exist, but which also underlines its illusions.<br /><br />Art is what causes the passage between what's outside - the illusion of love - to what's inside, which is the truth, and is a learning of this truth. For instance, when Veronika notices the strange way Alexandre makes is bed, he answers that he saw it in a movie, and then, that a movie, \""it's made for that, to learn how to live, how to make a bed\"". Alexander wants to live like he was in a film, he wants his life to be art. <br /><br />This conception of art comes from Proust, with whom Eustache shares the same rejection of \""political art\"" and realism in art. \""La Maman et la putain\"" fights against a conception of art \""principaly political\"" - see for example the ironical review of a political movie by Alexandre. Like Proust says : \""Art doesn't care for all this proclamations, and only exists in silence.\"" First of all, art is introspection. And that also why realism or naturalism is rejected : art needs to transform reality to exist. Proust writes : \""I discover the illusion of realism, which is a lie\"". That's why \""La Maman et la putain\"" doesn't hide its artificiality, underlines by the way the actors \""say\"" their text : \""the more you seem artificial, the higher you go\"", said Eustache.<br /><br />Eustache and Proust both share this idea that the artist is a \""translater\"" of a inner truth. But, Alexandre failed where Eustache succeed. \""La Maman et la putain\"" tells us the failure of a character to be what he truly is. You can sens the tragedy arise when you go further in the movie, which becomes saddest. You can see it in the face of Alexandre, who looks more and more like a living-dead. You can see it by the fact that the scenes become longer, and that after a while, nothing happens outside. At the end of the movie, when you see Alexandre writing, and Veronika asking if he's writing his life,you can guess that he's not, that even literature failed. The end of the movie shows the symbolic death of Alexander, who is smashes by the heaviness of reality. And in this tiny nurse's room, Alexandre looks more like Albertine than Marcel.<br /><br />To explain this failure, we can say that Alexandre is a Balzac's reader. In \""Forme et signification\"", Jean Rousset explains that, in Proust's, the readers of Balzac, who are Swann and Charlus, are unable of any artistic creation, because they're stuck in reality, which they mistake with art. They see reality in art and \""are not aware of the transformations that necessarily exist between the life of an artist and his work, between reality and art\"". And that's exactly Alexandre. He claims for instance that he \""loves a woman for parallel reasons, because she played in a Bresson's for example\"". He's like Swann, who falls in love with Odette because she looks like a Botticelli's woman.<br /><br />\""Life is perhaps not my vocation\"". This thought is indeed by Eustache, who committed suicide, even if it's said by Alexandre. Nevertheless, there is a difference between Alexandre and Eustache : if Eustache is absolutely Alexandre, Alexandre is like a double without art, a horrible vision of the artist, which crystallizes his fears.<br /><br />By fallowing Veronika at the end of the movie, Alexandre is condemned to illusions. It's death that remind me the last frames of the movie, in the face of Jean-Pierre Léaud as well as in the endless pucking of Veronika. Or maybe it is already hell that describes the end, like in Sarte's \""Huit-Clot\"", and absolutely not like in the final liberation of \""Le Temps retrouvé\"". If Eustache had read Proust, Alexandre could never have finish the book , always perturbed by life and Veronika when he tries to read it at his apartment or in the cafés. \""La Maman et la Putain\"" is like a inverse double of \""In search of lost times\"", which tells how Alexander doesn't become an artist, whereas \""A la Recherche du temps perdu\"" tells how Marcel becomes a writer (Genette).<br /><br />If, like Baudelaire says, an artiste tells \""reality at the light of his dream\"", it is his nightmare that Eustache tells us in \""La Maman et la putain\""."""
52_10	1	"This movie is incredible. If you have the chance, watch it. Although, a warning, you'll cry your eyes out. I do, every time I see it, and I own it and have watched it many times. The performances are outstanding. It deals with darkness and pain and loss, but there is hope. This movie made me look at the world differently: vicarious experience, according to my English teacher. Also, if you've seen it, note the interesting use of shadows and light. Home room is a phenomenal movie, and I rate it 10/10 - for real - because of the excellent acting, amazing plot, and heart-wrenching dialogue. Very tense, very moving. Doesn't give all the answers, but makes many good points about humankind"
1389_2	0	"I was very disappointed in this movie. Plotwise it was weak bordering on silly: Souls who can affect reality in the way they do? A mission apparently critical to the Soul Hunters entrusted to one of their younger members? And the whole B-story with the \holobrothel\"" and the lawsuit against the station was so awful that at one point I blurted out to the television, \""Why are you wasting my time with this?\""<br /><br />Thematically, \""River of Souls\"" didn't really go into the question of the soul in any more depth than the original episode \""Soul Hunter\"" did. We see that Soul Hunters can make mistakes, but we still don't get a feeling for their culture. (Are there any female Soul Hunters?)<br /><br />The acting was okay, given the material they had to work with, and the special effects - especially the planetscapes in the first act - were very impressive. But overall, I'd say give this one a miss."""
12066_2	0	"OK, how's this for original- this mean, rich old geezer leaves his estate to his adult children, all of them ungrateful losers, and two creepy servants, provided they spend the week in his spooky old house. What happens that night will surprise only those who haven't seen a movie or television show before. After a string of murders in which the victims look like they're bleeding restaurant ketchup, we have a painfully obvious twist ending. The cast is lead by some once respectable actors must have been desperate for their paychecks. There are also a few second-tier actors who were rising at the time but long forgotten now. As a result, the film generates all the drama and mystery of an episode of \Matlock.\"" I will give credit where it's due- the closing scene is clever and amusing, if you're still awake."""
6792_3	0	"Here's a movie with a good cast and nice looking location work but it just don't have it. Director Richard Brooks must have been a little bit tired at this stage of the game; How much better his THE PROFESSIONALS was! The horses and the rest of the action seemed to be in slow motion even during the non-slow motion scenes. This film needed to be sped-up, if anything. That horse lather sure looked awful phony to me and the obvious tire tracks in those desert tracking moments- just lazy. sloppy work. Too bad. The actors did OK, but I've certainly seen all of them do better. Ben Johnson's always a joy, though. I first saw this flick almost 30 years ago; was disappointed then and remained so upon second viewing 30 years later."
